name,brand,category,price_inr,original_price_inr,discount_percent,rating,total_reviews,image_url,ajio_url,platform
AVAASA MIX N' MATCH Women Embroidered Flared Kurta,AVAASA MIX N' MATCH,Clothing,527,527,69,4.5,387,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-embroidered-flared-kurta/p/443106049_wine?,ajio
AVAASA MIX N' MATCH Women A-Line Kurta with Embroidered Yoke,AVAASA MIX N' MATCH,Clothing,662,662,49,4.5,150,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-a-line-kurta-with-embroidered-yoke/p/443104446_black?,ajio
JOMPERS Printed Straight Kurta,JOMPERS,Clothing,588,588,58,4.5,339,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Printed,https://www.ajio.com/jompers-printed-straight-kurta/p/464463137_blue?,ajio
AVAASA MIX N' MATCH Women Floral Print Flared Kurta,AVAASA MIX N' MATCH,Clothing,403,403,69,5,205,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-floral-print-flared-kurta/p/443110624_blue?,ajio
Popmantra Women Printed Straight Kurta,Popmantra,Clothing,169,169,83,4,102,https://dummyjson.com/image/400x400/282828/ffffff?text=Popmantra%20Women,https://www.ajio.com/popmantra-women-printed-straight-kurta/p/703059616_black?,ajio
JOMPERS Women Floral Kurta,JOMPERS,Clothing,700,700,80,4.5,250,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20F,https://www.ajio.com/jompers-women-floral-kurta/p/701516812_pink?,ajio
YOUSTA Women Gathered Floral Print A-Line Kurta,YOUSTA,Clothing,250,250,50,4.5,303,https://dummyjson.com/image/400x400/282828/ffffff?text=YOUSTA%20Women%20Ga,https://www.ajio.com/yousta-women-gathered-floral-print-a-line-kurta/p/443089380_white?,ajio
JOMPERS Floral Flared Kurta,JOMPERS,Clothing,544,544,68,4,135,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Floral%20,https://www.ajio.com/jompers-floral-flared-kurta/p/464466634_blue?,ajio
GLAM ROOTS Women Printed Flared Kurta with 3/4th Sleeves,GLAM ROOTS,Clothing,840,840,58,4,118,https://dummyjson.com/image/400x400/282828/ffffff?text=GLAM%20ROOTS%20Wome,https://www.ajio.com/glam-roots-women-printed-flared-kurta-with-3-4th-sleeves/p/467331079_green?,ajio
W Women Embroidered Straight Kurta,W,Clothing,1460,1460,37,4,247,https://dummyjson.com/image/400x400/282828/ffffff?text=W%20Women%20Embroid,https://www.ajio.com/w-women-embroidered-straight-kurta/p/701249980_green?,ajio
Maheshvi Floral Flared Kurta,Maheshvi,Clothing,240,240,76,4.5,52,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Floral,https://www.ajio.com/maheshvi-floral-flared-kurta/p/703368627_red?,ajio
Indie Picks Dye Double Dabu Print Flared Kurta,Indie Picks,Clothing,1238,1238,75,4,400,https://dummyjson.com/image/400x400/282828/ffffff?text=Indie%20Picks%20Dye,https://www.ajio.com/indie-picks-dye-double-dabu-print-flared-kurta/p/700005171_indigo?,ajio
AVAASA MIX N' MATCH Women Embellished Straight Kurta,AVAASA MIX N' MATCH,Clothing,509,509,49,4.5,251,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-embellished-straight-kurta/p/443104871_magntafusha?,ajio
JOMPERS Women Printed Kurta,JOMPERS,Clothing,700,700,80,5,454,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20P,https://www.ajio.com/jompers-women-printed-kurta/p/701516828_pink?,ajio
AVAASA MIX N' MATCH Women Embroidered Flared Kurta,AVAASA MIX N' MATCH,Clothing,662,662,49,4,214,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-embroidered-flared-kurta/p/443104562_red?,ajio
4U FASHION Women Embroidered Straight Kurta,4U FASHION,Clothing,495,495,67,5,198,https://dummyjson.com/image/400x400/282828/ffffff?text=4U%20FASHION%20Wome,https://www.ajio.com/4u-fashion-women-embroidered-straight-kurta/p/701749715_maroon?,ajio
JOMPERS Women Embellished Kurta,JOMPERS,Clothing,910,910,74,4,455,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20E,https://www.ajio.com/jompers-women-embellished-kurta/p/701508563_green?,ajio
Maheshvi Women Geometric Print Straight Kurta,Maheshvi,Clothing,160,160,84,4.5,150,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-geometric-print-straight-kurta/p/703322635_purple?,ajio
AVAASA MIX N' MATCH Women Embroidered Straight Kurta,AVAASA MIX N' MATCH,Clothing,305,305,49,4,288,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-embroidered-straight-kurta/p/443103464_fuchsia?,ajio
JOMPERS Women Embellished Kurta,JOMPERS,Clothing,910,910,74,4,173,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20E,https://www.ajio.com/jompers-women-embellished-kurta/p/701508547_black?,ajio
Popmantra Women Checked Straight Kurta,Popmantra,Clothing,169,169,83,5,38,https://dummyjson.com/image/400x400/282828/ffffff?text=Popmantra%20Women,https://www.ajio.com/popmantra-women-checked-straight-kurta-/p/703063830_multi?,ajio
Janasya Women Floral A-Line Kurta,Janasya,Clothing,756,756,72,4,325,https://dummyjson.com/image/400x400/282828/ffffff?text=Janasya%20Women%20F,https://www.ajio.com/janasya-women-floral-a-line-kurta/p/701674813_green?,ajio
JOMPERS Women Embellished Kurta,JOMPERS,Clothing,910,910,74,4,103,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20E,https://www.ajio.com/jompers-women-embellished-kurta/p/701516814_green?,ajio
AVAASA MIX N' MATCH Women Floral Print Flared Kurta,AVAASA MIX N' MATCH,Clothing,403,403,69,4,16,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-floral-print-flared-kurta/p/443110692_ecru?,ajio
MAX Women Floral Print Straight Kurta,MAX,Clothing,499,499,0,5,313,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Women%20Flora,https://www.ajio.com/max-women-floral-print-straight-kurta/p/702739037_offwhite?,ajio
JOMPERS Women Floral Kurta,JOMPERS,Clothing,594,594,78,4,290,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20F,https://www.ajio.com/jompers-women-floral-kurta/p/701508671_red?,ajio
MAX Women Smocked Straight Kurta,MAX,Clothing,499,499,17,4,320,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Women%20Smock,https://www.ajio.com/max-women-smocked-straight-kurta/p/465077410_red?,ajio
AVAASA MIX N' MATCH Women Striped Flared Kurta with Insert Pocket,AVAASA MIX N' MATCH,Clothing,662,662,49,5,322,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-striped-flared-kurta-with-insert-pocket/p/443104872_wine?,ajio
JOMPERS Floral Flared Kurta,JOMPERS,Clothing,799,799,53,4,305,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Floral%20,https://www.ajio.com/jompers-floral-flared-kurta/p/464466584_maroon?,ajio
AVAASA MIX N' MATCH Women Floral Print Flared Kurta,AVAASA MIX N' MATCH,Clothing,662,662,49,4,265,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-floral-print-flared-kurta/p/443102780_magntafusha?,ajio
Kimayra Cotton Ankle Length Printed Flared Kurta,Kimayra,Clothing,880,880,60,4.5,308,https://dummyjson.com/image/400x400/282828/ffffff?text=Kimayra%20Cotton%20,https://www.ajio.com/kimayra-cotton-ankle-length-printed-flared-kurta/p/702859087_black?,ajio
JOMPERS Flared Printed Kurta,JOMPERS,Clothing,589,589,69,4.5,363,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Flared%20,https://www.ajio.com/jompers-flared-printed-kurta/p/702956564_grey?,ajio
Cora Leaf Print A-Line Kurta,Cora,Clothing,720,720,55,4.5,69,https://dummyjson.com/image/400x400/282828/ffffff?text=Cora%20Leaf%20Print,https://www.ajio.com/cora-leaf-print-a-line-kurta/p/465209761_grey?,ajio
AVAASA MIX N' MATCH Women Embroidered Flared Kurta,AVAASA MIX N' MATCH,Clothing,509,509,49,4.5,256,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-embroidered-flared-kurta/p/443099948_yellow?,ajio
JOMPERS Women Cotton Kurta,JOMPERS,Clothing,588,588,58,4,56,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20C,https://www.ajio.com/jompers-women-cotton-kurta/p/702957186_green?,ajio
HB VENTURE Women Printed Straight Kurta,HB VENTURE,Clothing,390,390,87,4,86,https://dummyjson.com/image/400x400/282828/ffffff?text=HB%20VENTURE%20Wome,https://www.ajio.com/hb-venture-women-printed-straight-kurta-/p/703381667_orange?,ajio
Hivora Women Printed Flared Kurta with Pants,Hivora,Clothing,650,650,74,4,239,https://dummyjson.com/image/400x400/282828/ffffff?text=Hivora%20Women%20Pr,https://www.ajio.com/hivora-women-printed-flared-kurta-with-pants/p/701528713_cream?,ajio
JOMPERS Textured Straight Kurta,JOMPERS,Clothing,839,839,40,4.5,254,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Texture,https://www.ajio.com/jompers-textured-straight-kurta/p/461368758_maroon?,ajio
JOMPERS Men Ombre-Dyed Cotton Regular Fit Long Kurta,JOMPERS,Clothing,783,783,71,4.5,252,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Men%20Omb,https://www.ajio.com/jompers-men-ombre-dyed-cotton-regular-fit-long-kurta-/p/700283103_blue?,ajio
MAX Women Embroidered Straight Kurta,MAX,Clothing,599,599,0,4,438,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Women%20Embro,https://www.ajio.com/max-women-embroidered-straight-kurta/p/702650850_purple?,ajio
JOMPERS Women Floral Kurta,JOMPERS,Clothing,700,700,80,4.5,59,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20F,https://www.ajio.com/jompers-women-floral-kurta/p/701516816_white?,ajio
4U FASHION Women Self-design Straight Kurta,4U FASHION,Clothing,800,800,60,5,250,https://dummyjson.com/image/400x400/282828/ffffff?text=4U%20FASHION%20Wome,https://www.ajio.com/4u-fashion-women-self-design-straight-kurta/p/700779604_grey?,ajio
GULMOHAR JAIPUR Printed Rayon Calf-Length V-Neck Semi-Flared Kurta,GULMOHAR JAIPUR,Clothing,774,774,57,4.5,172,https://dummyjson.com/image/400x400/282828/ffffff?text=GULMOHAR%20JAIPUR,https://www.ajio.com/gulmohar-jaipur-printed-rayon-calf-length-v-neck-semi-flared-kurta/p/701210777_maroon?,ajio
JOMPERS Women Embellished Kurta,JOMPERS,Clothing,910,910,74,4,203,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20E,https://www.ajio.com/jompers-women-embellished-kurta/p/701508553_red?,ajio
OPIVE FASHION HUB Women Embellished Straight Kurta,OPIVE FASHION HUB,Clothing,390,390,70,4.5,173,https://dummyjson.com/image/400x400/282828/ffffff?text=OPIVE%20FASHION%20H,https://www.ajio.com/opive-fashion-hub-women-embellished-straight-kurta/p/701545056_purple?,ajio
Marcia Floral Embroidered Straight Kurta,Marcia,Clothing,432,432,73,4,458,https://dummyjson.com/image/400x400/282828/ffffff?text=Marcia%20Floral%20E,https://www.ajio.com/marcia-floral-embroidered-straight-kurta/p/464556470_white?,ajio
JOMPERS Floral Printed Kurta,JOMPERS,Clothing,700,700,65,4,169,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Floral%20,https://www.ajio.com/jompers-floral-printed-kurta-/p/702956586_grey?,ajio
Janasya Women Geometric Straight Kurta,Janasya,Clothing,543,543,66,5,451,https://dummyjson.com/image/400x400/282828/ffffff?text=Janasya%20Women%20G,https://www.ajio.com/janasya-women-geometric-straight-kurta/p/701135867_indigo?,ajio
GULMOHAR JAIPUR Women Leaf Print Anarkali Kurta,GULMOHAR JAIPUR,Clothing,1019,1019,49,4.5,308,https://dummyjson.com/image/400x400/282828/ffffff?text=GULMOHAR%20JAIPUR,https://www.ajio.com/gulmohar-jaipur-women-leaf-print-anarkali-kurta/p/701871988_pink?,ajio
JOMPERS Women Floral Kurta,JOMPERS,Clothing,700,700,80,4.5,190,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20F,https://www.ajio.com/jompers-women-floral-kurta/p/701508637_yellow?,ajio
GULMOHAR JAIPUR Printed Cotton Ankle-Length Round-Neck Flared Kurta,GULMOHAR JAIPUR,Clothing,700,700,65,4.5,49,https://dummyjson.com/image/400x400/282828/ffffff?text=GULMOHAR%20JAIPUR,https://www.ajio.com/gulmohar-jaipur-printed-cotton-ankle-length-round-neck-flared-kurta/p/466944391_peach?,ajio
JOMPERS Women Abstract Kurta,JOMPERS,Clothing,594,594,78,5,410,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20A,https://www.ajio.com/jompers-women-abstract-kurta/p/701508655_olive?,ajio
Stylum Block Print A-line Kurta,Stylum,Clothing,612,612,64,5,110,https://dummyjson.com/image/400x400/282828/ffffff?text=Stylum%20Block%20Pr,https://www.ajio.com/stylum-block-print-a-line-kurta/p/463016776_blue?,ajio
MAX Women Embroidered Straight Kurta,MAX,Clothing,599,599,14,5,325,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Women%20Embro,https://www.ajio.com/max-women-embroidered-straight-kurta/p/700353877_maroon?,ajio
JOMPERS Georgette Embroidered Kurta,JOMPERS,Clothing,851,851,63,4,278,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Georget,https://www.ajio.com/jompers-georgette-embroidered-kurta/p/702957199_pink?,ajio
Royal Export X AG Women Paisley Print A-Line Kurta,Royal Export X AG,Clothing,370,370,63,4.5,442,https://dummyjson.com/image/400x400/282828/ffffff?text=Royal%20Export%20X%20,https://www.ajio.com/royal-export-x-ag-women-paisley-print-a-line-kurta/p/701499022_pink?,ajio
MEERANSHI Women Bandhani Print Straight Kurta,MEERANSHI,Clothing,440,440,78,5,202,https://dummyjson.com/image/400x400/282828/ffffff?text=MEERANSHI%20Women,https://www.ajio.com/meeranshi-women-bandhani-print-straight-kurta/p/702344048_pink?,ajio
JOMPERS Women Embellished Kurta,JOMPERS,Clothing,910,910,74,4.5,339,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20E,https://www.ajio.com/jompers-women-embellished-kurta/p/701508599_maroon?,ajio
SVARAA Women Ethnic Wear Anarkali Kurta,SVARAA,Clothing,1249,1249,78,4.5,204,https://dummyjson.com/image/400x400/282828/ffffff?text=SVARAA%20Women%20Et,https://www.ajio.com/svaraa-women-ethnic-wear-anarkali-kurta/p/702632019_maroon?,ajio
GLAM ROOTS Women Printed Flared Kurta with 3/4th Sleeves,GLAM ROOTS,Clothing,805,805,65,4,23,https://dummyjson.com/image/400x400/282828/ffffff?text=GLAM%20ROOTS%20Wome,https://www.ajio.com/glam-roots-women-printed-flared-kurta-with-3-4th-sleeves/p/467331271_maroon?,ajio
JOMPERS Women Floral Kurta,JOMPERS,Clothing,594,594,78,4,245,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20F,https://www.ajio.com/jompers-women-floral-kurta/p/701516831_black?,ajio
4U FASHION Woman Straight Kurta,4U FASHION,Clothing,779,779,59,4.5,75,https://dummyjson.com/image/400x400/282828/ffffff?text=4U%20FASHION%20Woma,https://www.ajio.com/4u-fashion-woman-straight-kurta/p/700665045_green?,ajio
AVAASA MIX N' MATCH Women Embroidered Festive Kurta,AVAASA MIX N' MATCH,Clothing,662,662,49,4,256,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-embroidered-festive-kurta/p/443101646_green?,ajio
JOMPERS Women Abstract Kurta,JOMPERS,Clothing,594,594,78,4,423,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20A,https://www.ajio.com/jompers-women-abstract-kurta/p/701508651_mustard?,ajio
Nyrika Women Floral Straight Kurta,Nyrika,Clothing,440,440,78,4.5,339,https://dummyjson.com/image/400x400/282828/ffffff?text=Nyrika%20Women%20Fl,https://www.ajio.com/nyrika-women-floral-straight-kurta/p/702821562_pink?,ajio
SIYAHI Women All-Over Print Straight Kurta,SIYAHI,Clothing,305,305,49,4,371,https://dummyjson.com/image/400x400/282828/ffffff?text=SIYAHI%20Women%20Al,https://www.ajio.com/siyahi-women-all-over-print-straight-kurta/p/443097694_offwhite?,ajio
JOMPERS Printed Straight Kurta,JOMPERS,Clothing,592,592,63,4,258,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Printed,https://www.ajio.com/jompers-printed-straight-kurta/p/465040736_orange?,ajio
GLAM ROOTS Women Floral Print Anarkali Kurta,GLAM ROOTS,Clothing,860,860,57,4,269,https://dummyjson.com/image/400x400/282828/ffffff?text=GLAM%20ROOTS%20Wome,https://www.ajio.com/glam-roots-women-floral-print-anarkali-kurta/p/702024883_wine?,ajio
Nayasi Women Floral Straight Round-Neck Kurta,Nayasi,Clothing,380,380,62,4.5,215,https://dummyjson.com/image/400x400/282828/ffffff?text=Nayasi%20Women%20Fl,https://www.ajio.com/nayasi-women-floral-straight-round-neck-kurta/p/701943949_white?,ajio
JOMPERS Women Embellished Kurta,JOMPERS,Clothing,910,910,74,4.5,35,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20E,https://www.ajio.com/jompers-women-embellished-kurta/p/701508570_wine?,ajio
AZIRA Women Embroidered Straight Kurta,AZIRA,Clothing,702,702,73,4.5,42,https://dummyjson.com/image/400x400/282828/ffffff?text=AZIRA%20Women%20Emb,https://www.ajio.com/azira-women-embroidered-straight-kurta/p/467084258_green?,ajio
Wedani Women Embroidered Flared Kurta,Wedani,Clothing,960,960,76,4,446,https://dummyjson.com/image/400x400/282828/ffffff?text=Wedani%20Women%20Em,https://www.ajio.com/wedani-women-embroidered-flared-kurta/p/700782895_seagreen?,ajio
JOMPERS Striped Straight Kurta,JOMPERS,Clothing,592,592,63,4.5,422,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Striped,https://www.ajio.com/jompers-striped-straight-kurta/p/465042959_green?,ajio
BIKASAAB Women Yoke Embroidered Flared Kurta,BIKASAAB,Clothing,450,450,70,4.5,181,https://dummyjson.com/image/400x400/282828/ffffff?text=BIKASAAB%20Women%20,https://www.ajio.com/bikasaab-women-yoke-embroidered-flared-kurta/p/701037421_violet?,ajio
Popmantra Women Printed Straight Kurta,Popmantra,Clothing,169,169,83,4,253,https://dummyjson.com/image/400x400/282828/ffffff?text=Popmantra%20Women,https://www.ajio.com/popmantra-women-printed-straight-kurta-/p/703064948_multi?,ajio
JOMPERS Women Embellished Kurta,JOMPERS,Clothing,910,910,74,4,125,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20E,https://www.ajio.com/jompers-women-embellished-kurta/p/701508575_blue?,ajio
MAX Women Woven Embellished Straight Kurta,MAX,Clothing,449,449,10,4,351,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Women%20Woven,https://www.ajio.com/max-women-woven-embellished-straight-kurta/p/700552576_indigo?,ajio
SIYAHI Women Floral Print Straight Kurta,SIYAHI,Clothing,240,240,60,5,169,https://dummyjson.com/image/400x400/282828/ffffff?text=SIYAHI%20Women%20Fl,https://www.ajio.com/siyahi-women-floral-print-straight-kurta/p/443095883_indigo?,ajio
InWeave Graphic A-line Kurta,InWeave,Clothing,849,849,15,4,294,https://dummyjson.com/image/400x400/282828/ffffff?text=InWeave%20Graphic,https://www.ajio.com/inweave-graphic-a-line-kurta/p/461030022_red?,ajio
Popmantra Women Printed Straight Kurta,Popmantra,Clothing,169,169,83,4.5,39,https://dummyjson.com/image/400x400/282828/ffffff?text=Popmantra%20Women,https://www.ajio.com/popmantra-women-printed-straight-kurta/p/703060526_black?,ajio
AVAASA MIX N' MATCH Women Embroidered Flared Kurta,AVAASA MIX N' MATCH,Clothing,180,180,70,4.5,76,https://dummyjson.com/image/400x400/282828/ffffff?text=AVAASA%20MIX%20N'%20M,https://www.ajio.com/avaasa-mix-n-match-women-embroidered-flared-kurta/p/443083270_navy?,ajio
JOMPERS Women Floral Kurta,JOMPERS,Clothing,700,700,80,4,402,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20F,https://www.ajio.com/jompers-women-floral-kurta/p/701508668_navy?,ajio
GLAM ROOTS Women Printed Anarkali Kurta,GLAM ROOTS,Clothing,860,860,57,4,92,https://dummyjson.com/image/400x400/282828/ffffff?text=GLAM%20ROOTS%20Wome,https://www.ajio.com/glam-roots-women-printed-anarkali-kurta/p/701192367_pink?,ajio
Popmantra Women Striped Straight Kurta,Popmantra,Clothing,169,169,83,4,299,https://dummyjson.com/image/400x400/282828/ffffff?text=Popmantra%20Women,https://www.ajio.com/popmantra-women-striped-straight-kurta-/p/703064560_multi?,ajio
JOMPERS Women Embellished Kurta,JOMPERS,Clothing,910,910,74,4,169,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Women%20E,https://www.ajio.com/jompers-women-embellished-kurta/p/701508596_black?,ajio
MAX Women Floral Straight Kurta,MAX,Clothing,449,449,10,4.5,349,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Women%20Flora,https://www.ajio.com/max-women-floral-straight-kurta/p/700722227_offwhite?,ajio
MAX Women Embroidered Straight Kurta,MAX,Clothing,449,449,10,4.5,292,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Women%20Embro,https://www.ajio.com/max-women-embroidered-straight-kurta/p/469032750_fuchsia?,ajio
JOMPERS Flared Printed kurta,JOMPERS,Clothing,799,799,53,4,66,https://dummyjson.com/image/400x400/282828/ffffff?text=JOMPERS%20Flared%20,https://www.ajio.com/jompers-flared-printed-kurta/p/702956591_maroon?,ajio
Wedani Women Embroidered Flared Kurta,Wedani,Clothing,1179,1179,71,4.5,195,https://dummyjson.com/image/400x400/282828/ffffff?text=Wedani%20Women%20Em,https://www.ajio.com/wedani-women-embroidered-flared-kurta/p/700782895_yellow?,ajio
FORKEY Women Embroidery Straight Kurta,FORKEY,Clothing,468,468,66,4,161,https://dummyjson.com/image/400x400/282828/ffffff?text=FORKEY%20Women%20Em,https://www.ajio.com/forkey-women-embroidery-straight-kurta/p/702473803_green?,ajio
Maheshvi Women Floral Flared Kurta,Maheshvi,Clothing,210,210,79,4,147,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-floral-flared-kurta/p/702266767_black?,ajio
BIKASAAB Women Embroidery Flared Kurta,BIKASAAB,Clothing,448,448,72,5,199,https://dummyjson.com/image/400x400/282828/ffffff?text=BIKASAAB%20Women%20,https://www.ajio.com/bikasaab-women-embroidery-flared-kurta/p/701432664_pink?,ajio
PICKNPICK Women Floral Print Flared Kurta,PICKNPICK,Clothing,495,495,67,4.5,286,https://dummyjson.com/image/400x400/282828/ffffff?text=PICKNPICK%20Women,https://www.ajio.com/picknpick-women-floral-print-flared-kurta/p/701544524_pink?,ajio
Maheshvi Women Floral Flared Kurta,Maheshvi,Clothing,220,220,78,4,323,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-floral-flared-kurta/p/702981486_green?,ajio
MAX Women Embroidered Straight Kurta,MAX,Clothing,499,499,17,4,74,https://dummyjson.com/image/400x400/282828/ffffff?text=MAX%20Women%20Embro,https://www.ajio.com/max-women-embroidered-straight-kurta/p/700752982_offwhite?,ajio
SIYAHI Women Embroidered Round-Neck Kurta,SIYAHI,Clothing,509,509,49,4,274,https://dummyjson.com/image/400x400/282828/ffffff?text=SIYAHI%20Women%20Em,https://www.ajio.com/siyahi-women-embroidered-round-neck-kurta/p/443106432_black?,ajio
Maheshvi Women Geometric Print Straight Kurta,Maheshvi,Clothing,160,160,84,4.5,134,https://dummyjson.com/image/400x400/282828/ffffff?text=Maheshvi%20Women%20,https://www.ajio.com/maheshvi-women-geometric-print-straight-kurta/p/703322618_pink?,ajio
